id,Ability,Potential,Positions,Caps / Goals,Foot,Height,Weight,Aerial Reach,Command of Area,Communication,Eccentricity,First Touch,Handling,Kicking,One on Ones,Passing,Punching (Tendency),Reflexes,Rushing Out (Tendency),Throwing,Aggression,Anticipation,Bravery,Composure,Concentration,Decisions,Determination,Flair,Leadership,Off the Ball,Positioning,Teamwork,Vision,Work Rate,Acceleration,Agility,Balance,Jumping Reach,Natural Fitness,Pace,Stamina,Strength,Corners,Crossing,Dribbling,Finishing,Free Kick Taking,Heading,Long Shots,Long Throws,Marking,Penalty Taking,Tackling,Technique,BMI,value_increased
71434.0,53.0,74.0,11,2,1,0.5384615384615383,0.45238095238095233,51.0,49.0,49.0,34.0,40.0,58.0,46.0,52.0,60.0,49.0,65.0,31.0,53.0,60.0,50.0,70.0,45.0,60.0,60.0,65.0,40.0,60.0,60.0,70.0,60.0,40.0,70.0,50.0,45.0,55.0,70.0,70.0,45.0,65.0,75.0,20.0,40.0,35.0,25.0,15.0,60.0,25.0,65.0,65.0,35.0,60.0,50.0,0.4074397166030972,False
97092.0,58.0,90.0,47,2,1,0.23076923076923084,0.0714285714285714,59.0,58.0,48.0,40.0,75.0,61.0,60.0,58.0,60.0,40.0,67.0,43.0,51.0,30.0,60.0,55.0,65.0,55.0,45.0,80.0,70.0,25.0,60.0,25.0,40.0,45.0,60.0,65.0,75.0,65.0,35.0,75.0,70.0,55.0,60.0,55.0,50.0,80.0,75.0,55.0,30.0,50.0,45.0,50.0,40.0,25.0,65.0,0.17252114894401172,False
60993.0,44.0,51.6,0,2,0,0.6923076923076925,0.4999999999999998,60.0,46.0,44.0,40.0,55.0,50.0,45.0,51.0,60.0,54.0,64.0,41.0,50.0,35.0,50.0,45.0,60.0,50.0,45.0,65.0,70.0,30.0,60.0,50.0,65.0,65.0,55.0,55.0,50.0,60.0,75.0,60.0,70.0,55.0,60.0,60.0,40.0,40.0,20.0,65.0,60.0,50.0,40.0,35.0,55.0,35.0,65.0,0.3208249717144469,False
56975.0,48.0,49.6,30,2,1,0.4358974358974361,0.33333333333333326,60.0,48.0,47.0,43.0,40.0,54.0,47.0,53.0,35.0,56.0,65.0,51.0,51.0,60.0,55.0,50.0,50.0,40.0,50.0,60.0,30.0,55.0,45.0,35.0,50.0,45.0,65.0,75.0,35.0,55.0,35.0,45.0,65.0,60.0,35.0,45.0,35.0,35.0,40.0,45.0,35.0,25.0,30.0,30.0,45.0,45.0,40.0,0.34923031910242375,False
99112.0,0.0,64.8,13,2,0,0.8205128205128212,0.5476190476190474,59.0,58.0,48.0,40.0,50.0,61.0,60.0,58.0,40.0,40.0,67.0,43.0,51.0,70.0,40.0,30.0,35.0,25.0,65.0,20.0,25.0,60.0,30.0,65.0,40.0,40.0,45.0,55.0,45.0,40.0,80.0,25.0,65.0,25.0,35.0,35.0,30.0,10.0,10.0,35.0,45.0,45.0,15.0,55.0,15.0,60.0,35.0,0.2626115076090436,False
10301.0,39.0,76.4,47,2,1,0.6153846153846159,0.4999999999999998,61.0,56.0,53.0,41.0,60.0,62.0,58.0,52.0,40.0,49.0,67.0,63.0,49.0,40.0,60.0,40.0,40.0,35.0,30.0,35.0,45.0,5.0,50.0,25.0,25.0,30.0,40.0,70.0,70.0,40.0,45.0,60.0,70.0,35.0,40.0,35.0,40.0,50.0,55.0,35.0,65.0,30.0,10.0,30.0,15.0,5.0,35.0,0.39354716448375426,False
16801.0,45.0,76.4,47,2,1,0.6153846153846159,0.4999999999999998,61.0,56.0,53.0,41.0,55.0,62.0,58.0,52.0,60.0,49.0,67.0,63.0,49.0,50.0,55.0,40.0,60.0,45.0,55.0,90.0,40.0,15.0,35.0,40.0,50.0,50.0,55.0,55.0,60.0,50.0,45.0,70.0,50.0,55.0,35.0,40.0,50.0,70.0,55.0,45.0,55.0,40.0,15.0,40.0,35.0,30.0,50.0,0.39354716448375426,True
79449.0,0.0,69.4,22,2,1,0.7435897435897436,0.5952380952380951,52.0,55.0,47.0,22.0,40.0,60.0,54.0,65.0,40.0,54.0,62.0,46.0,59.0,50.0,65.0,40.0,25.0,35.0,65.0,40.0,30.0,60.0,25.0,40.0,35.0,40.0,60.0,65.0,45.0,35.0,55.0,55.0,50.0,35.0,25.0,30.0,20.0,15.0,35.0,30.0,35.0,40.0,25.0,40.0,10.0,55.0,35.0,0.38885881680785883,False
19474.0,43.0,71.6,0,2,0,0.4358974358974361,0.40476190476190466,61.0,56.0,53.0,41.0,60.0,62.0,58.0,52.0,55.0,49.0,67.0,63.0,49.0,45.0,60.0,50.0,45.0,50.0,50.0,70.0,70.0,45.0,55.0,35.0,60.0,60.0,50.0,55.0,60.0,55.0,45.0,45.0,60.0,50.0,50.0,40.0,40.0,70.0,50.0,50.0,45.0,50.0,35.0,25.0,50.0,25.0,65.0,0.4471711292689824,False
93879.0,53.0,68.6,32,2,1,0.666666666666667,0.38095238095238093,60.0,60.0,45.0,45.0,50.0,60.0,70.0,70.0,75.0,25.0,70.0,50.0,55.0,55.0,50.0,50.0,50.0,50.0,50.0,70.0,15.0,25.0,5.0,45.0,50.0,40.0,50.0,65.0,50.0,55.0,70.0,50.0,70.0,25.0,45.0,26.0,38.0,48.0,42.0,20.0,60.0,32.0,39.0,50.0,15.0,51.0,60.0,0.19677680810917741,False
41921.0,42.0,71.0,33,2,1,0.1538461538461542,0.023809523809523725,56.0,63.0,53.0,42.0,75.0,59.0,58.0,54.0,75.0,47.0,64.0,52.0,51.0,35.0,40.0,15.0,55.0,20.0,40.0,50.0,25.0,50.0,55.0,40.0,45.0,65.0,65.0,50.0,60.0,30.0,20.0,65.0,60.0,40.0,10.0,30.0,30.0,40.0,35.0,40.0,35.0,60.0,40.0,55.0,30.0,65.0,55.0,0.1735966124443642,False
13709.0,0.0,76.4,22,2,1,0.5384615384615383,0.45238095238095233,61.0,56.0,53.0,41.0,65.0,62.0,58.0,52.0,70.0,49.0,67.0,63.0,49.0,75.0,50.0,40.0,55.0,50.0,75.0,70.0,25.0,20.0,55.0,40.0,40.0,40.0,65.0,50.0,25.0,30.0,35.0,80.0,45.0,40.0,35.0,40.0,20.0,45.0,55.0,35.0,40.0,55.0,25.0,50.0,30.0,75.0,75.0,0.4074397166030972,False
61407.0,41.0,51.6,11,2,1,0.5641025641025648,0.45238095238095233,60.0,46.0,44.0,40.0,50.0,50.0,45.0,51.0,50.0,54.0,64.0,41.0,50.0,30.0,60.0,45.0,55.0,60.0,45.0,65.0,25.0,60.0,45.0,50.0,55.0,35.0,45.0,55.0,45.0,50.0,60.0,70.0,55.0,55.0,45.0,25.0,25.0,25.0,30.0,5.0,45.0,25.0,20.0,60.0,20.0,60.0,45.0,0.38225355005778394,False
32662.0,45.0,62.6,18,2,0,0.5384615384615383,0.357142857142857,54.0,65.0,51.0,39.0,55.0,55.0,61.0,55.0,50.0,45.0,60.0,43.0,46.0,60.0,65.0,55.0,60.0,40.0,50.0,55.0,50.0,40.0,40.0,45.0,55.0,30.0,60.0,70.0,55.0,30.0,60.0,50.0,50.0,35.0,40.0,55.0,40.0,50.0,15.0,55.0,60.0,40.0,50.0,55.0,30.0,65.0,50.0,0.2825290122067996,True
40535.0,62.0,71.0,34,2,1,0.4358974358974361,0.40476190476190466,56.0,63.0,53.0,42.0,70.0,59.0,58.0,54.0,75.0,47.0,64.0,52.0,51.0,45.0,65.0,45.0,70.0,50.0,65.0,65.0,80.0,40.0,65.0,25.0,55.0,80.0,60.0,70.0,70.0,65.0,45.0,55.0,70.0,60.0,45.0,65.0,60.0,70.0,55.0,40.0,40.0,45.0,5.0,15.0,50.0,45.0,75.0,0.4471711292689824,False
96704.0,0.0,64.8,23,2,1,0.1538461538461542,0.0,59.0,58.0,48.0,40.0,70.0,61.0,60.0,58.0,70.0,40.0,67.0,43.0,51.0,55.0,25.0,35.0,35.0,30.0,70.0,25.0,25.0,5.0,30.0,45.0,40.0,55.0,40.0,70.0,50.0,30.0,5.0,75.0,65.0,20.0,10.0,30.0,5.0,15.0,30.0,30.0,30.0,25.0,15.0,20.0,5.0,50.0,70.0,0.13650723874485027,False
98223.0,43.0,64.8,33,2,1,0.4615384615384617,0.19047619047619047,59.0,58.0,48.0,40.0,45.0,61.0,60.0,58.0,70.0,40.0,67.0,43.0,51.0,75.0,35.0,40.0,35.0,25.0,45.0,70.0,45.0,45.0,25.0,45.0,40.0,70.0,65.0,70.0,60.0,25.0,45.0,75.0,70.0,60.0,30.0,35.0,20.0,30.0,40.0,35.0,35.0,45.0,10.0,45.0,25.0,55.0,55.0,0.13043236489025634,False
53919.0,57.0,55.0,11,2,1,0.7179487179487181,0.5476190476190474,61.0,49.0,49.0,49.0,45.0,58.0,50.0,56.0,65.0,55.0,67.0,56.0,54.0,75.0,75.0,60.0,65.0,60.0,75.0,75.0,25.0,45.0,30.0,55.0,70.0,40.0,65.0,50.0,55.0,65.0,70.0,45.0,60.0,65.0,65.0,25.0,10.0,45.0,25.0,15.0,70.0,45.0,50.0,65.0,15.0,70.0,50.0,0.3552650808161666,False
47065.0,48.0,71.2,22,2,1,0.07692307692307754,0.16666666666666652,63.0,59.0,54.0,42.0,60.0,59.0,53.0,58.0,60.0,57.0,64.0,51.0,56.0,75.0,50.0,70.0,55.0,60.0,50.0,55.0,50.0,55.0,40.0,45.0,65.0,50.0,70.0,60.0,70.0,70.0,30.0,75.0,65.0,50.0,45.0,25.0,50.0,50.0,25.0,25.0,40.0,40.0,30.0,45.0,15.0,65.0,65.0,0.4810318872553785,False
91734.0,40.0,64.4,33,2,1,0.5384615384615383,0.33333333333333326,68.0,49.0,54.0,44.0,65.0,64.0,64.0,55.0,55.0,44.0,70.0,45.0,45.0,65.0,20.0,40.0,40.0,40.0,65.0,55.0,65.0,50.0,40.0,40.0,35.0,30.0,60.0,65.0,65.0,40.0,45.0,65.0,65.0,40.0,25.0,20.0,30.0,35.0,25.0,30.0,30.0,30.0,20.0,40.0,5.0,40.0,65.0,0.25130133610772476,False
99912.0,20.0,64.8,38,2,1,0.5128205128205128,0.40476190476190466,59.0,58.0,48.0,40.0,30.0,61.0,60.0,58.0,55.0,40.0,67.0,43.0,51.0,70.0,40.0,20.0,30.0,25.0,45.0,70.0,50.0,20.0,50.0,20.0,35.0,35.0,60.0,55.0,50.0,15.0,40.0,85.0,45.0,35.0,30.0,35.0,55.0,55.0,30.0,25.0,20.0,25.0,20.0,20.0,10.0,30.0,55.0,0.36989711256664726,True
17357.0,60.0,76.4,14,2,0,0.4615384615384617,0.357142857142857,61.0,56.0,53.0,41.0,60.0,62.0,58.0,52.0,50.0,49.0,67.0,63.0,49.0,50.0,50.0,60.0,50.0,60.0,65.0,50.0,50.0,70.0,55.0,50.0,40.0,55.0,60.0,65.0,60.0,60.0,40.0,55.0,65.0,70.0,55.0,30.0,45.0,55.0,50.0,10.0,60.0,35.0,55.0,65.0,55.0,80.0,65.0,0.3564146626256639,False
14158.0,0.0,76.4,11,2,1,0.5641025641025648,0.4999999999999998,61.0,56.0,53.0,41.0,60.0,62.0,58.0,52.0,60.0,49.0,67.0,63.0,49.0,75.0,30.0,50.0,55.0,40.0,50.0,60.0,35.0,5.0,40.0,60.0,45.0,50.0,50.0,50.0,35.0,50.0,65.0,45.0,50.0,55.0,30.0,25.0,40.0,45.0,45.0,5.0,55.0,40.0,20.0,65.0,45.0,65.0,60.0,0.44402819505200575,False
13343.0,48.0,76.4,47,2,1,0.5384615384615383,0.5476190476190474,61.0,56.0,53.0,41.0,65.0,62.0,58.0,52.0,60.0,49.0,67.0,63.0,49.0,25.0,50.0,45.0,55.0,45.0,55.0,30.0,60.0,5.0,55.0,40.0,45.0,30.0,50.0,65.0,60.0,55.0,55.0,55.0,60.0,50.0,55.0,35.0,55.0,70.0,50.0,35.0,55.0,45.0,25.0,30.0,25.0,35.0,65.0,0.5323504209993952,False
38251.0,42.0,71.0,14,2,0,0.3076923076923084,0.23809523809523792,54.0,65.0,51.0,39.0,55.0,55.0,61.0,55.0,55.0,45.0,60.0,43.0,46.0,55.0,55.0,50.0,45.0,50.0,55.0,30.0,35.0,55.0,55.0,50.0,60.0,55.0,70.0,65.0,45.0,55.0,45.0,60.0,60.0,45.0,45.0,40.0,60.0,45.0,25.0,20.0,45.0,35.0,35.0,50.0,25.0,55.0,55.0,0.3430770440163917,True
58984.0,43.0,49.6,6,2,1,0.6923076923076925,0.5476190476190474,60.0,48.0,47.0,43.0,70.0,54.0,47.0,53.0,35.0,56.0,65.0,51.0,51.0,70.0,35.0,35.0,45.0,30.0,70.0,30.0,40.0,20.0,50.0,35.0,40.0,45.0,45.0,60.0,55.0,40.0,70.0,75.0,70.0,45.0,30.0,30.0,55.0,55.0,70.0,20.0,45.0,25.0,35.0,25.0,30.0,25.0,45.0,0.37935742662083816,False
77172.0,49.0,63.6,6,2,0,0.0,0.0714285714285714,52.0,55.0,47.0,22.0,60.0,60.0,54.0,65.0,45.0,54.0,62.0,46.0,59.0,35.0,55.0,40.0,50.0,45.0,45.0,75.0,60.0,25.0,55.0,40.0,50.0,50.0,50.0,60.0,70.0,50.0,35.0,60.0,65.0,55.0,45.0,35.0,55.0,65.0,55.0,35.0,25.0,55.0,30.0,35.0,50.0,30.0,65.0,0.41109967107973744,False
67043.0,38.0,51.4,33,2,0,0.384615384615385,0.2857142857142856,55.0,47.0,48.0,46.0,60.0,51.0,46.0,49.0,40.0,47.0,63.0,40.0,52.0,65.0,40.0,5.0,40.0,30.0,70.0,70.0,45.0,10.0,55.0,40.0,40.0,60.0,65.0,65.0,55.0,40.0,40.0,45.0,40.0,65.0,25.0,35.0,30.0,40.0,45.0,30.0,35.0,45.0,10.0,25.0,35.0,45.0,50.0,0.3339312832856869,False
76234.0,33.0,63.6,51,2,1,0.4358974358974361,0.26190476190476186,52.0,55.0,47.0,22.0,35.0,60.0,54.0,65.0,40.0,54.0,62.0,46.0,59.0,25.0,25.0,25.0,35.0,25.0,25.0,55.0,60.0,50.0,45.0,30.0,65.0,45.0,40.0,70.0,55.0,30.0,25.0,65.0,55.0,65.0,20.0,35.0,45.0,45.0,25.0,35.0,20.0,20.0,25.0,20.0,10.0,40.0,35.0,0.25128950893586555,True
80340.0,28.0,69.4,0,2,1,0.23076923076923084,0.04761904761904745,50.0,55.0,50.0,30.0,50.0,57.0,57.0,62.0,50.0,53.0,60.0,49.0,58.0,60.0,30.0,35.0,45.0,35.0,30.0,30.0,50.0,20.0,40.0,35.0,35.0,45.0,40.0,70.0,55.0,35.0,15.0,70.0,65.0,50.0,15.0,30.0,20.0,40.0,50.0,30.0,40.0,35.0,5.0,15.0,10.0,25.0,35.0,0.13672926163931476,False
60015.0,53.0,43.8,39,2,0,0.23076923076923084,0.26190476190476186,60.0,48.0,47.0,43.0,65.0,54.0,47.0,53.0,60.0,56.0,65.0,51.0,51.0,45.0,50.0,35.0,45.0,35.0,40.0,65.0,80.0,25.0,60.0,30.0,40.0,65.0,50.0,70.0,80.0,35.0,30.0,60.0,60.0,45.0,25.0,55.0,55.0,75.0,50.0,50.0,25.0,45.0,30.0,20.0,55.0,30.0,70.0,0.4588562473815878,False
52107.0,40.0,58.6,47,2,1,0.5641025641025648,0.45238095238095233,61.0,49.0,49.0,49.0,70.0,58.0,50.0,56.0,40.0,55.0,67.0,56.0,54.0,55.0,70.0,5.0,40.0,35.0,45.0,60.0,40.0,25.0,40.0,25.0,35.0,45.0,45.0,70.0,65.0,35.0,30.0,55.0,65.0,35.0,30.0,35.0,50.0,70.0,65.0,35.0,65.0,40.0,30.0,25.0,30.0,15.0,45.0,0.38225355005778394,False
25338.0,47.0,61.2,2,2,1,0.3076923076923084,0.1428571428571428,55.0,67.0,53.0,32.0,65.0,55.0,61.0,56.0,55.0,42.0,60.0,45.0,43.0,45.0,60.0,40.0,50.0,45.0,50.0,95.0,70.0,25.0,55.0,30.0,45.0,55.0,45.0,65.0,70.0,45.0,35.0,65.0,55.0,45.0,30.0,60.0,50.0,65.0,45.0,50.0,25.0,50.0,10.0,25.0,50.0,35.0,70.0,0.20483179117055728,False
11802.0,45.0,76.4,11,2,0,0.6153846153846159,0.5476190476190474,61.0,56.0,53.0,41.0,30.0,62.0,58.0,52.0,50.0,49.0,67.0,63.0,49.0,65.0,55.0,55.0,55.0,65.0,55.0,80.0,40.0,30.0,25.0,65.0,60.0,40.0,70.0,55.0,45.0,70.0,60.0,70.0,60.0,50.0,60.0,20.0,25.0,20.0,20.0,20.0,60.0,25.0,20.0,65.0,35.0,60.0,45.0,0.45399336130512746,False
66397.0,0.0,40.0,33,2,1,0.23076923076923084,0.16666666666666652,55.0,47.0,48.0,46.0,70.0,51.0,46.0,49.0,70.0,47.0,63.0,40.0,52.0,70.0,35.0,20.0,40.0,40.0,40.0,40.0,25.0,55.0,40.0,30.0,40.0,50.0,65.0,70.0,70.0,35.0,35.0,60.0,70.0,60.0,15.0,20.0,30.0,20.0,35.0,20.0,25.0,45.0,5.0,45.0,15.0,45.0,70.0,0.3156886981628,False
40746.0,53.0,71.0,22,2,1,0.4358974358974361,0.1428571428571428,56.0,63.0,53.0,42.0,65.0,59.0,58.0,54.0,65.0,47.0,64.0,52.0,51.0,80.0,65.0,80.0,60.0,65.0,60.0,70.0,35.0,25.0,55.0,65.0,65.0,65.0,65.0,55.0,60.0,50.0,45.0,65.0,55.0,60.0,50.0,30.0,35.0,40.0,20.0,40.0,40.0,45.0,30.0,65.0,45.0,65.0,65.0,0.08805482532493536,False
70692.0,61.0,63.8,2,2,1,0.6153846153846159,0.4999999999999998,57.0,51.0,50.0,41.0,60.0,54.0,49.0,56.0,60.0,47.0,63.0,42.0,58.0,60.0,65.0,50.0,35.0,60.0,65.0,70.0,70.0,20.0,65.0,30.0,65.0,65.0,55.0,65.0,70.0,55.0,55.0,65.0,65.0,65.0,55.0,50.0,55.0,75.0,45.0,55.0,55.0,60.0,55.0,35.0,60.0,50.0,70.0,0.39354716448375426,False
40355.0,38.0,71.0,33,2,1,0.12820512820512864,0.04761904761904745,56.0,63.0,53.0,42.0,50.0,59.0,58.0,54.0,65.0,47.0,64.0,52.0,51.0,40.0,30.0,45.0,30.0,30.0,55.0,45.0,40.0,55.0,50.0,40.0,45.0,45.0,40.0,55.0,70.0,30.0,25.0,75.0,75.0,45.0,30.0,30.0,15.0,45.0,50.0,40.0,15.0,55.0,5.0,25.0,20.0,45.0,50.0,0.2362337217437649,False
97508.0,49.0,64.8,0,2,1,0.3589743589743595,0.357142857142857,59.0,58.0,48.0,40.0,70.0,61.0,60.0,58.0,55.0,40.0,67.0,43.0,51.0,50.0,30.0,35.0,40.0,40.0,55.0,99.0,75.0,35.0,45.0,25.0,45.0,50.0,50.0,70.0,65.0,45.0,35.0,65.0,65.0,40.0,30.0,40.0,40.0,70.0,50.0,40.0,45.0,50.0,20.0,40.0,30.0,45.0,65.0,0.46090149808471303,False
21174.0,68.0,68.6,23,2,0,0.5384615384615383,0.30952380952380953,54.0,57.0,51.0,36.0,70.0,58.0,59.0,51.0,70.0,47.0,61.0,58.0,43.0,60.0,75.0,65.0,65.0,65.0,70.0,75.0,60.0,55.0,60.0,75.0,60.0,65.0,70.0,70.0,70.0,65.0,55.0,70.0,65.0,70.0,60.0,30.0,40.0,60.0,40.0,30.0,45.0,35.0,20.0,70.0,35.0,75.0,75.0,0.22007366000865036,False
88603.0,48.0,64.4,6,2,1,0.6153846153846159,0.4285714285714284,62.0,40.0,53.0,40.0,75.0,60.0,57.0,47.0,65.0,48.0,66.0,54.0,40.0,30.0,50.0,50.0,55.0,55.0,45.0,85.0,50.0,20.0,55.0,50.0,50.0,50.0,50.0,60.0,65.0,50.0,70.0,70.0,65.0,45.0,25.0,45.0,65.0,75.0,40.0,40.0,45.0,30.0,5.0,50.0,35.0,45.0,60.0,0.30287786925169535,False
86820.0,37.0,63.0,25,2,1,0.5128205128205128,0.4285714285714284,62.0,40.0,53.0,40.0,40.0,60.0,57.0,47.0,65.0,48.0,66.0,54.0,40.0,75.0,40.0,40.0,45.0,45.0,55.0,25.0,55.0,50.0,65.0,30.0,40.0,35.0,45.0,70.0,45.0,45.0,35.0,65.0,65.0,30.0,35.0,35.0,55.0,40.0,30.0,35.0,25.0,20.0,40.0,35.0,15.0,50.0,50.0,0.40147079905685623,False
42307.0,26.0,71.0,5,2,1,0.4358974358974361,0.19047619047619047,56.0,63.0,53.0,42.0,60.0,59.0,58.0,54.0,40.0,47.0,64.0,52.0,51.0,60.0,35.0,20.0,30.0,20.0,60.0,20.0,35.0,25.0,25.0,25.0,30.0,35.0,35.0,65.0,65.0,30.0,40.0,30.0,65.0,20.0,25.0,15.0,35.0,65.0,45.0,25.0,15.0,30.0,5.0,15.0,5.0,15.0,35.0,0.15334869876930735,False
33714.0,53.0,66.6,22,2,1,0.666666666666667,0.45238095238095233,54.0,65.0,51.0,39.0,60.0,55.0,61.0,55.0,60.0,45.0,60.0,43.0,46.0,55.0,60.0,55.0,65.0,55.0,60.0,35.0,65.0,65.0,55.0,70.0,50.0,65.0,60.0,60.0,55.0,75.0,65.0,60.0,55.0,55.0,55.0,35.0,55.0,60.0,40.0,30.0,65.0,35.0,25.0,70.0,35.0,60.0,55.0,0.28551702456710415,False
25254.0,31.0,61.2,47,2,1,0.384615384615385,0.11904761904761885,55.0,67.0,53.0,32.0,65.0,55.0,61.0,56.0,35.0,42.0,60.0,45.0,43.0,70.0,25.0,10.0,55.0,30.0,35.0,50.0,60.0,20.0,40.0,15.0,60.0,25.0,35.0,65.0,65.0,45.0,15.0,60.0,65.0,30.0,20.0,25.0,35.0,65.0,25.0,10.0,65.0,30.0,25.0,25.0,30.0,5.0,60.0,0.100179384985706,False
66661.0,38.0,51.4,25,2,1,0.1538461538461542,0.11904761904761885,55.0,47.0,48.0,46.0,50.0,51.0,46.0,49.0,50.0,47.0,63.0,40.0,52.0,70.0,50.0,45.0,45.0,45.0,65.0,75.0,25.0,55.0,40.0,30.0,45.0,45.0,45.0,75.0,70.0,25.0,25.0,60.0,65.0,55.0,20.0,25.0,30.0,40.0,5.0,5.0,50.0,25.0,30.0,40.0,15.0,70.0,45.0,0.3219541072424199,True
33959.0,69.0,71.0,32,2,1,0.5641025641025648,0.6904761904761905,70.0,65.0,60.0,25.0,35.0,50.0,55.0,60.0,60.0,55.0,70.0,55.0,65.0,40.0,70.0,75.0,70.0,70.0,60.0,90.0,10.0,55.0,65.0,75.0,55.0,60.0,60.0,70.0,60.0,55.0,65.0,60.0,70.0,60.0,50.0,33.0,38.0,54.0,45.0,40.0,46.0,42.0,25.0,35.0,20.0,44.0,30.0,0.6911267750288916,False
58747.0,50.0,49.6,8,2,1,0.666666666666667,0.40476190476190466,60.0,48.0,47.0,43.0,65.0,54.0,47.0,53.0,60.0,56.0,65.0,51.0,51.0,50.0,45.0,45.0,40.0,40.0,35.0,65.0,70.0,35.0,40.0,25.0,35.0,65.0,40.0,65.0,55.0,45.0,60.0,85.0,70.0,60.0,35.0,50.0,45.0,65.0,50.0,55.0,50.0,55.0,30.0,25.0,55.0,25.0,65.0,0.22635688026181966,False
23545.0,38.0,60.4,47,2,1,0.5384615384615383,0.40476190476190466,54.0,61.0,53.0,27.0,55.0,57.0,58.0,54.0,25.0,43.0,63.0,45.0,42.0,35.0,65.0,15.0,35.0,15.0,35.0,70.0,65.0,65.0,70.0,35.0,35.0,35.0,40.0,70.0,40.0,15.0,55.0,70.0,55.0,50.0,45.0,35.0,25.0,55.0,40.0,30.0,70.0,35.0,10.0,25.0,10.0,5.0,55.0,0.3449843644049484,False
42745.0,49.0,72.0,47,2,1,0.7692307692307692,0.6904761904761905,56.0,63.0,53.0,42.0,45.0,59.0,58.0,54.0,45.0,47.0,64.0,52.0,51.0,55.0,60.0,60.0,55.0,45.0,55.0,65.0,65.0,35.0,60.0,50.0,65.0,35.0,65.0,55.0,55.0,55.0,70.0,65.0,55.0,45.0,70.0,45.0,40.0,45.0,55.0,45.0,65.0,50.0,35.0,20.0,45.0,20.0,55.0,0.4783352126113638,False
41616.0,58.0,71.0,11,2,0,0.4615384615384617,0.26190476190476186,56.0,63.0,53.0,42.0,60.0,59.0,58.0,54.0,60.0,47.0,64.0,52.0,51.0,50.0,55.0,60.0,65.0,65.0,60.0,55.0,25.0,45.0,40.0,65.0,70.0,50.0,65.0,60.0,70.0,60.0,50.0,70.0,65.0,65.0,55.0,30.0,45.0,40.0,30.0,30.0,65.0,45.0,40.0,55.0,45.0,65.0,65.0,0.2272819210625736,False
58404.0,50.0,49.6,2,2,1,0.1538461538461542,0.30952380952380953,60.0,48.0,47.0,43.0,60.0,54.0,47.0,53.0,50.0,56.0,65.0,51.0,51.0,45.0,40.0,40.0,35.0,40.0,35.0,70.0,65.0,15.0,60.0,5.0,40.0,30.0,60.0,90.0,60.0,40.0,15.0,60.0,85.0,50.0,25.0,20.0,35.0,70.0,65.0,40.0,10.0,30.0,5.0,15.0,30.0,10.0,60.0,0.6186690968385313,False
32399.0,55.0,62.6,20,2,0,0.5128205128205128,0.45238095238095233,54.0,65.0,51.0,39.0,55.0,55.0,61.0,55.0,60.0,45.0,60.0,43.0,46.0,40.0,50.0,55.0,55.0,40.0,50.0,65.0,35.0,60.0,50.0,55.0,60.0,50.0,75.0,70.0,60.0,40.0,55.0,60.0,70.0,60.0,40.0,60.0,70.0,60.0,40.0,65.0,55.0,60.0,55.0,55.0,30.0,60.0,60.0,0.43304448554706565,False
18571.0,52.0,71.6,34,2,0,0.666666666666667,0.5238095238095237,61.0,56.0,53.0,41.0,60.0,62.0,58.0,52.0,60.0,49.0,67.0,63.0,49.0,30.0,55.0,50.0,60.0,55.0,50.0,75.0,65.0,5.0,65.0,50.0,55.0,75.0,60.0,60.0,50.0,85.0,55.0,65.0,60.0,50.0,45.0,50.0,45.0,50.0,40.0,40.0,35.0,50.0,25.0,25.0,15.0,40.0,50.0,0.37425724102503044,True
99789.0,45.0,64.8,32,2,1,0.6153846153846159,0.47619047619047605,45.0,55.0,40.0,25.0,5.0,65.0,55.0,40.0,45.0,50.0,65.0,40.0,40.0,40.0,50.0,75.0,40.0,50.0,65.0,40.0,5.0,5.0,15.0,50.0,70.0,35.0,30.0,60.0,60.0,30.0,55.0,70.0,40.0,5.0,25.0,34.0,35.0,48.0,35.0,35.0,33.0,35.0,20.0,30.0,5.0,41.0,20.0,0.36332406607306766,False
27100.0,0.0,61.2,30,2,0,0.5128205128205128,0.26190476190476186,55.0,67.0,53.0,32.0,60.0,55.0,61.0,56.0,40.0,42.0,60.0,45.0,43.0,50.0,35.0,40.0,25.0,30.0,25.0,70.0,55.0,30.0,10.0,20.0,40.0,30.0,45.0,70.0,70.0,40.0,45.0,65.0,70.0,40.0,30.0,20.0,45.0,45.0,10.0,10.0,35.0,15.0,35.0,40.0,5.0,55.0,40.0,0.18045499362539208,False
36646.0,44.0,71.0,1,2,1,0.1538461538461542,0.11904761904761885,54.0,65.0,51.0,39.0,50.0,55.0,61.0,55.0,40.0,45.0,60.0,43.0,46.0,35.0,40.0,20.0,50.0,50.0,40.0,70.0,55.0,55.0,50.0,30.0,40.0,40.0,40.0,70.0,50.0,35.0,30.0,60.0,65.0,45.0,30.0,45.0,45.0,50.0,45.0,45.0,40.0,35.0,15.0,45.0,25.0,40.0,65.0,0.3219541072424199,False
64340.0,50.0,51.4,47,2,1,0.6410256410256414,0.45238095238095233,60.0,46.0,44.0,40.0,50.0,50.0,45.0,51.0,35.0,54.0,64.0,41.0,50.0,70.0,40.0,55.0,50.0,45.0,45.0,60.0,40.0,55.0,55.0,30.0,55.0,45.0,70.0,70.0,50.0,75.0,70.0,70.0,70.0,55.0,60.0,45.0,30.0,40.0,60.0,40.0,55.0,40.0,30.0,25.0,35.0,25.0,45.0,0.30911712722513474,False
